date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:26:06	136036/136036	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:09%20GMT	https://www.sonymusic.com/videos/marcin-kashmir/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/videos/marcin-kashmir/index.html	(from https://www.sonymusic.com/)
22:26:06	139640/139640	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:50:51%20GMT	https://www.sonymusic.com/sonymusic/serita-wesley-appointed-head-of-us-entertainment-podcasts/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/sonymusic/serita-wesley-appointed-head-of-us-entertainment-podcasts/index.html	(from https://www.sonymusic.com/)
22:26:06	6287/6287	---M--	200	added ('OK')	image/png	etag:%2262419b95-3a4f%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/bannerfaq-update.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/bannerfaq-update.png	(from https://www.sonymusic.com/)
22:26:06	1731/1731	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202020%2017:23:30%20GMT	https://pbs.twimg.com/profile_images/1242502814250799104/fGNL8lmt_normal.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/profile_images/1242502814250799104/fGNL8lmt_normal.jpg	(from https://www.sonymusic.com/)
22:26:07	102088/102088	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2004:46:29%20GMT	https://pbs.twimg.com/media/FPeWiMPXEAI4Ddw.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/media/FPeWiMPXEAI4Ddw.jpg	(from https://www.sonymusic.com/)
22:26:08	140947/140947	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:10%20GMT	https://www.sonymusic.com/sonymusic/kermode-and-mayo-podcast-partnership/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/sonymusic/kermode-and-mayo-podcast-partnership/index.html	(from https://www.sonymusic.com/)
22:26:08	143300/143300	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:11%20GMT	https://www.sonymusic.com/sonymusic/cypress-hill-insane-in-the-brain-official-trailer/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/sonymusic/cypress-hill-insane-in-the-brain-official-trailer/index.html	(from https://www.sonymusic.com/)
22:26:08	163/163	---M--	200	added ('OK')	image/png	etag:%2262419b95-b0%22	https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/placeholder.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/placeholder.png	(from https://www.sonymusic.com/)
22:26:08	142198/142198	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:11%20GMT	https://www.sonymusic.com/sonymusic/second-annual-beyond-the-instrument-expands/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/sonymusic/second-annual-beyond-the-instrument-expands/index.html	(from https://www.sonymusic.com/)
22:26:08	24365/24365	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2003:02:47%20GMT	https://pbs.twimg.com/tweet_video_thumb/FPd-zQeXoAAMFSt.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/tweet_video_thumb/FPd-zQeXoAAMFSt.jpg	(from https://www.sonymusic.com/)
22:26:08	35557/35557	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2003:06:20%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/1510816511396651011/pu/img/ICdpoONxYcxZpKUz.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/ext_tw_video_thumb/1510816511396651011/pu/img/ICdpoONxYcxZpKUz.jpg	(from https://www.sonymusic.com/)
22:26:09	141670/141670	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:11%20GMT	https://www.sonymusic.com/sonymusic/glaad-partnership-announcement/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/sonymusic/glaad-partnership-announcement/index.html	(from https://www.sonymusic.com/)
22:26:09	55002/55002	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2002:35:19%20GMT	https://pbs.twimg.com/media/FPd4gwNWYAEHXwz.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/media/FPd4gwNWYAEHXwz.jpg	(from https://www.sonymusic.com/)
22:26:09	53358/53358	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2002:35:19%20GMT	https://pbs.twimg.com/media/FPd4gwLXsAw18Yn.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/media/FPd4gwLXsAw18Yn.jpg	(from https://www.sonymusic.com/)
22:26:09	54697/54697	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2002:35:19%20GMT	https://pbs.twimg.com/media/FPd4gwSWYAQ7sd6.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/media/FPd4gwSWYAQ7sd6.jpg	(from https://www.sonymusic.com/)
22:26:10	1959/1959	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Sep%202020%2020:32:00%20GMT	https://pbs.twimg.com/profile_images/1311041559228551170/mx_58IAJ_normal.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/profile_images/1311041559228551170/mx_58IAJ_normal.jpg	(from https://www.sonymusic.com/)
22:26:10	61891/61891	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Apr%202022%2016:43:30%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/1509934995200040963/pu/img/Mk50ftnDsdwWnjA4.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/ext_tw_video_thumb/1509934995200040963/pu/img/Mk50ftnDsdwWnjA4.jpg	(from https://www.sonymusic.com/)
22:26:10	69968/69968	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Apr%202022%2013:20:13%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/1509883837723168772/pu/img/_b8rcBrtsV8Hp-M0.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/ext_tw_video_thumb/1509883837723168772/pu/img/_b8rcBrtsV8Hp-M0.jpg	(from https://www.sonymusic.com/)
22:26:11	138844/138844	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2020:13:01%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/1509625333573566469/pu/img/SiDRCp-WepAx_Qwt.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/ext_tw_video_thumb/1509625333573566469/pu/img/SiDRCp-WepAx_Qwt.jpg	(from https://www.sonymusic.com/)
22:26:11	70124/70124	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2016:07:55%20GMT	https://pbs.twimg.com/ext_tw_video_thumb/1509563651975380995/pu/img/q4sQNlriyWmtoKOe.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/ext_tw_video_thumb/1509563651975380995/pu/img/q4sQNlriyWmtoKOe.jpg	(from https://www.sonymusic.com/)
22:26:11	163788/163788	---M--	200	added ('OK')	image/jpeg	date:Thu,%2031%20Mar%202022%2015:59:30%20GMT	https://pbs.twimg.com/media/FPMKN2CWQAw1HQ_.jpg	C:/My%20Web%20Sites/Sony/pbs.twimg.com/media/FPMKN2CWQAw1HQ_.jpg	(from https://www.sonymusic.com/)
22:26:12	35999/35999	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Apr%202022%2016:56:15%20GMT	https://www.sonymusic.com/newsletter	C:/My%20Web%20Sites/Sony/www.sonymusic.com/newsletter	(from https://www.sonymusic.com/)
22:26:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2016:56:15%20GMT	http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.4b.delayed	(from https://www.sonymusic.com/)
22:26:13	3168/3168	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262419b95-c60%22	https://www.sonymusic.com/wp-content/themes/sonymusic/js/jquery.fitvids.js?ver=1.0	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/js/jquery.fitvids5152.js	(from https://www.sonymusic.com/)
22:26:13	58580/58580	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262419b95-e4d4%22	https://www.sonymusic.com/wp-content/themes/sonymusic/js/plugins.js?ver=1.0	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/js/plugins5152.js	(from https://www.sonymusic.com/)
22:26:13	12779/12779	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262419b95-31eb%22	https://www.sonymusic.com/wp-content/themes/sonymusic/js/scripts.js?ver=1.0	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/js/scripts5152.js	(from https://www.sonymusic.com/)
22:26:16	207287/207287	---MCZ	200	added ('OK')	application/javascript	etag:W/%2262419b95-329b7%22	https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/js/ctf-scripts-1-10.min.js?ver=1.14	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/js/ctf-scripts-1-10.mind50e.js	(from https://www.sonymusic.com/)
22:26:17	163593/163593	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:22:05%20GMT	https://www.sonymusic.com/privacy-policy/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/privacy-policy/index.html	(from https://www.sonymusic.com/)
22:26:17	151469/151469	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:21:55%20GMT	https://www.sonymusic.com/ccpa-contact-form/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/ccpa-contact-form/index.html	(from https://www.sonymusic.com/)
22:26:17	140965/140965	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:33:23%20GMT	https://www.sonymusic.com/how-we-use-your-data/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/how-we-use-your-data/index.html	(from https://www.sonymusic.com/)
22:26:17	156405/156405	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:21:46%20GMT	https://www.sonymusic.com/terms-and-conditions/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/terms-and-conditions/index.html	(from https://www.sonymusic.com/)
22:26:17	146114/146114	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:22:14%20GMT	https://www.sonymusic.com/feedback/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/feedback/index.html	(from https://www.sonymusic.com/)
22:26:17	15268/15268	---M--	200	added ('OK')	font/woff2	etag:%2262419b95-3ba4%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Bold.woff2	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Bold.woff2	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:17	20484/20484	---M--	200	added ('OK')	font/woff	etag:%2262419b95-5004%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Bold.woff	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Bold.woff	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:18	15632/15632	---M--	200	added ('OK')	font/woff2	etag:%2262419b95-3d10%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Roman.woff2	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Roman.woff2	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:18	20784/20784	---M--	200	added ('OK')	font/woff	etag:%2262419b95-5130%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Roman.woff	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Roman.woff	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:20	15472/15472	---M--	200	added ('OK')	font/woff2	etag:%2262419b95-3c70%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Blk.woff2	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Blk.woff2	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:20	20616/20616	---M--	200	added ('OK')	font/woff	etag:%2262419b95-5088%22	https://www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Blk.woff	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/font/BasicCommercialLTStd-Blk.woff	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:20	11553/11553	---M--	200	added ('OK')	image/png	etag:%2262419b95-4d46%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/logo_sonymusic_wht.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/logo_sonymusic_wht.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:20	745/745	---M--	200	added ('OK')	image/png	etag:%2262419b95-74c%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fade_l.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fade_l.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:20	744/744	---M--	200	added ('OK')	image/png	etag:%2262419b95-74e%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fade_r.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fade_r.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:21	2325/2325	---M--	200	added ('OK')	image/png	etag:%2262419b95-19f7%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/btn_play.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/btn_play.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:21	326/326	---M--	200	added ('OK')	image/png	etag:%2262419b95-f60%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/feed_fade.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/feed_fade.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:22	23263/23263	---M--	200	added ('OK')	image/png	etag:%2262419b95-5adf%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/feed_logos.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/feed_logos.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:22	72079/72079	---M--	200	added ('OK')	image/png	etag:%2262419b95-1198f%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/main_singles_logos.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/main_singles_logos.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:23	33292/33292	---M--	200	added ('OK')	image/png	etag:%2262419b95-820c%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/newsletter_bg.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/newsletter_bg.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:24	1362/1362	---M--	200	added ('OK')	image/png	etag:%2262419b95-552%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_sprite.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_sprite.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:24	3866/3866	---M--	200	added ('OK')	image/gif	etag:%2262419b95-f1a%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_loading.gif	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_loading.gif	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:25	43/43	---M--	200	added ('OK')	image/gif	etag:%2262419b95-2b%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/blank.gif	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/blank.gif	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:25	1003/1003	---M--	200	added ('OK')	image/png	etag:%2262419b95-3eb%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_overlay.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_overlay.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:26	35999/35999	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Apr%202022%2016:56:29%20GMT	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_sprite@2x.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_sprite@2x.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:27	35999/35999	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Apr%202022%2016:56:30%20GMT	https://www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_loading@2x.gif	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/fancybox_loading@2x.gif	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:27	5652/5652	---M--	200	added ('OK')	image/gif	etag:%2262419b95-2185%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/bx_loader.gif	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/bx_loader.gif	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:27	1491/1491	---M--	200	added ('OK')	image/png	etag:%2262419b95-14f6%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/arrows.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/arrows.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:28	2806/2806	---M--	200	added ('OK')	image/png	etag:%2262419b95-af6%22	https://www.sonymusic.com/wp-content/themes/sonymusic/images/controls.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/themes/sonymusic/images/controls.png	(from https://www.sonymusic.com/wp-content/themes/sonymusic/css/main-style.css)
22:26:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2016:56:31%20GMT	https://www.sonymusic.com/faq	C:/My%20Web%20Sites/Sony/www.sonymusic.com/faq	(from https://www.sonymusic.com/page/2/)
22:26:28	0/-1	---M--	301	error ('')			http://www.sonymusic.com/copyrightinformation	C:/My%20Web%20Sites/Sony/www.sonymusic.com/copyrightinformation.68.delayed	(from https://www.sonymusic.com/page/2/)
22:26:28	2198/2198	---M--	200	added ('OK')	image/png	etag:%2262419b95-10a9%22	https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/ctf-sprite.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/ctf-sprite.png	(from https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/css/ctf-styles.min.css?ver=1.14)
22:26:29	172915/172915	---MCZ	200	added ('OK')	text/html	date:Mon,%2004%20Apr%202022%2016:56:32%20GMT	https://www.sonymusic.com/page/3/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/page/3/index.html	(from https://www.sonymusic.com/page/2/)
22:26:29	1360/1360	---M--	200	added ('OK')	image/png	etag:%2262419b95-550%22	https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/prev.png	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/img/prev.png	(from https://www.sonymusic.com/wp-content/plugins/custom-twitter-feeds-pro/css/ctf-styles.min.css?ver=1.14)
22:26:30	5902/5902	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2016:56:33%20GMT	https://www.sonymusic.com/wp-json/wp/v2/pages/12	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/wp/v2/pages/12.json	(from https://www.sonymusic.com/artists/)
22:26:30	35999/35999	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2004%20Apr%202022%2016:56:33%20GMT	https://www.sonymusic.com/artists/feed/	C:/My%20Web%20Sites/Sony/www.sonymusic.com/artists/feed/index.html	(from https://www.sonymusic.com/artists/)
22:26:31	2461/2461	---MCZ	200	added ('OK')	application/json	date:Mon,%2004%20Apr%202022%2016:56:34%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fartists%2F	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embed36b3.json	(from https://www.sonymusic.com/artists/)
22:26:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2004%20Apr%202022%2016:56:34%20GMT	https://www.sonymusic.com/?p=12	C:/My%20Web%20Sites/Sony/www.sonymusic.com/index678b.html	(from https://www.sonymusic.com/artists/)
22:26:32	2782/2782	---MCZ	200	added ('OK')	text/xml	date:Mon,%2004%20Apr%202022%2016:56:34%20GMT	https://www.sonymusic.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.sonymusic.com%2Fartists%2F&format=xml	C:/My%20Web%20Sites/Sony/www.sonymusic.com/wp-json/oembed/1.0/embeddc59	(from https://www.sonymusic.com/artists/)
22:26:32	25551/25551	---M--	200	added ('OK')	image/jpeg	etag:%22ff3c358337e4e3b74b1999efdbc0006f%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/01/Maneskin-300x300.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/01/Maneskin-300x300.jpg	(from https://www.sonymusic.com/artists/)
22:26:32	9219/9219	---M--	200	added ('OK')	image/jpeg	etag:%221ad5757011eebae2db4af1348b7c2e46%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/01/EPIC-Records-Giveon-square-300x300.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2021/01/EPIC-Records-Giveon-square-300x300.jpg	(from https://www.sonymusic.com/artists/)
22:26:32	18423/18423	---M--	200	added ('OK')	image/jpeg	etag:%223d338e3570fecc31ae5dbf29493a7dab%22	https://cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/01/PeterPoland-300x300.jpg	C:/My%20Web%20Sites/Sony/cdn.smehost.net/2019sonymusiccom-smeprod/wp-content/uploads/2022/01/PeterPoland-300x300.jpg	(from https://www.sonymusic.com/artists/)
